order_id,order_date,region,channel,category,product,unit_price,quantity,discount_rate,revenue
2389,2024-03-18,East,Store,Home,Chair,81.32,1,0.04,78.31
2390,2024-05-17,East,Online,Electronics,Speaker,161.77,2,0.09,295.18
2391,2024-10-03,West,Store,Home,Chair,297.74,1,0.17,247.42
2392,2024-10-03,East,Store,Beauty,Skincare,232.12,1,0.04,222.47
2393,2024-01-17,South,Online,Electronics,Headphones,81.32,4,0.05,308.81
2394,2024-05-29,North,Store,Beauty,Shampoo,160.3,2,0.07,299.3
2395,2024-10-24,West,Store,Fashion,Shoes,103.19,4,0.02,404.18
2396,2024-12-31,North,Online,Electronics,Speaker,82.57,2,0.18,135.88
2397,2024-09-02,East,Online,Fashion,Shoes,66.84,2,0.04,128.9
2398,2024-07-21,South,Online,Electronics,Laptop,282.03,1,0.13,244.42
2399,2024-10-22,West,Store,Fashion,Shoes,115.06,4,0.03,446.96
2400,2024-05-17,West,Store,Electronics,Speaker,247.6,2,0.12,434.08
2401,2024-12-03,East,Store,Fashion,Jacket,297.38,1,0.03,286.99
2402,2024-05-31,South,Store,Fashion,Jeans,231.47,4,0.09,841.19
2403,2024-09-01,West,Online,Electronics,Speaker,27.52,4,0.08,101.48
2404,2024-06-14,North,Online,Grocery,Snacks,179.59,4,0.04,687.07
2405,2024-12-26,South,Online,Home,Table,16.18,2,0.13,28.11
2406,2024-07-14,East,Store,Grocery,Snacks,109.97,2,0.1,197.43
2407,2024-08-04,North,Online,Beauty,Perfume,54.5,4,0.06,204.13
2408,2024-10-25,West,Online,Home,Chair,219.5,3,0.12,582.39
2409,2024-05-04,North,Store,Grocery,Cereal,25.45,4,0.02,99.33
2410,2024-01-31,East,Online,Beauty,Makeup,166.38,2,0.14,285.96
2411,2024-05-19,East,Store,Electronics,Headphones,137.27,1,0.18,111.93
2412,2024-10-06,East,Online,Fashion,Jacket,122.7,4,0.1,440.83
2413,2024-01-21,North,Online,Beauty,Skincare,240.33,3,0.07,674.1
2414,2024-03-15,South,Store,Electronics,Laptop,34.96,4,0.13,121.7
2415,2024-12-02,East,Store,Electronics,Laptop,22.51,2,0.11,40.0
2416,2024-12-21,West,Store,Home,Chair,46.61,4,0.08,171.79
2417,2024-06-30,West,Online,Grocery,Snacks,206.8,2,0.18,340.29
2418,2024-03-02,West,Online,Beauty,Makeup,31.17,1,0.12,27.34
2419,2024-02-13,East,Store,Fashion,Shoes,123.71,2,0.1,222.89
2420,2024-03-16,South,Store,Fashion,Shoes,261.02,1,0.12,229.22
2421,2024-09-27,North,Store,Home,Cookware,184.18,2,0.12,323.5
2422,2024-12-25,East,Online,Beauty,Skincare,98.43,1,0.0,98.09
2423,2024-10-15,South,Online,Home,Table,58.46,3,0.13,153.24
2424,2024-12-25,South,Online,Fashion,Jeans,30.75,3,0.07,85.92
2425,2024-08-13,South,Store,Beauty,Perfume,284.75,1,0.2,227.93
2426,2024-03-08,West,Store,Fashion,T-Shirt,34.11,3,0.17,84.51
2427,2024-01-12,East,Online,Electronics,Phone,242.22,2,0.17,400.12
2428,2024-03-05,East,Store,Home,Chair,249.59,4,0.15,845.66
2429,2024-06-03,South,Store,Beauty,Shampoo,54.01,4,0.08,199.27
2430,2024-07-31,North,Online,Home,Table,67.14,4,0.11,239.45
2431,2024-07-19,North,Online,Grocery,Snacks,162.08,4,0.14,556.8
2432,2024-08-21,North,Online,Grocery,Snacks,44.79,3,0.2,108.02
2433,2024-01-12,North,Online,Beauty,Shampoo,218.58,1,0.01,215.51
2434,2024-06-27,North,Online,Home,Cookware,90.19,4,0.12,316.56
2435,2024-03-04,East,Store,Grocery,Snacks,170.93,2,0.19,276.87
2436,2024-12-01,South,Online,Home,Lamp,106.42,4,0.08,393.29
2437,2024-03-24,South,Online,Grocery,Cereal,193.02,4,0.12,675.78
2438,2024-12-28,South,Online,Electronics,Phone,52.76,1,0.02,51.53
2439,2024-06-26,East,Online,Electronics,Laptop,120.95,1,0.05,114.92
2440,2024-04-13,North,Store,Electronics,Laptop,165.69,2,0.15,281.13
2441,2024-07-24,West,Online,Beauty,Perfume,273.21,3,0.1,734.43
2442,2024-03-01,East,Online,Home,Lamp,106.2,2,0.03,206.09
2443,2024-09-18,West,Online,Electronics,Headphones,260.69,3,0.1,704.27
2444,2024-02-29,North,Store,Home,Chair,295.81,2,0.14,509.82
2445,2024-05-22,East,Online,Home,Lamp,219.55,3,0.01,649.9
2446,2024-07-04,North,Online,Electronics,Laptop,263.98,3,0.12,695.4
2447,2024-02-23,East,Store,Grocery,Cereal,31.64,1,0.18,25.83
2448,2024-10-20,West,Online,Beauty,Makeup,291.23,1,0.15,246.65
2449,2024-06-12,East,Store,Fashion,T-Shirt,248.55,3,0.17,617.35
2450,2024-05-10,East,Online,Home,Table,163.19,3,0.08,448.68
2451,2024-07-10,North,Store,Electronics,Speaker,17.15,4,0.01,67.89
2452,2024-06-01,West,Store,Beauty,Shampoo,100.49,1,0.15,85.15
2453,2024-09-07,South,Store,Home,Table,68.62,2,0.14,117.44
2454,2024-11-14,North,Online,Home,Table,23.49,1,0.03,22.82
2455,2024-09-23,West,Online,Electronics,Speaker,50.05,2,0.15,85.37
2456,2024-05-25,South,Online,Grocery,Cereal,164.1,3,0.13,427.66
2457,2024-10-24,North,Store,Grocery,Cereal,90.08,4,0.13,315.04
2458,2024-02-22,North,Online,Home,Lamp,282.55,4,0.07,1053.52
2459,2024-05-16,East,Online,Beauty,Makeup,192.42,1,0.13,167.2
2460,2024-05-30,West,Online,Grocery,Spices,68.67,1,0.03,66.68
2461,2024-07-15,North,Store,Home,Cookware,140.13,4,0.13,485.58
2462,2024-02-20,South,Store,Fashion,T-Shirt,200.11,4,0.07,744.26
2463,2024-05-11,West,Store,Home,Chair,150.13,1,0.13,129.88
2464,2024-10-21,South,Online,Grocery,Spices,145.65,3,0.17,361.91
2465,2024-07-04,South,Online,Home,Lamp,115.12,1,0.08,105.98
2466,2024-12-30,North,Online,Home,Cookware,74.87,1,0.11,66.47
2467,2024-08-27,South,Online,Beauty,Perfume,97.37,3,0.02,287.02
2468,2024-04-06,South,Online,Electronics,Speaker,220.6,3,0.12,579.7
2469,2024-11-11,South,Store,Grocery,Cereal,265.2,1,0.16,222.76
2470,2024-07-14,South,Store,Electronics,Phone,277.32,1,0.05,264.36
2471,2024-09-23,West,Store,Home,Lamp,189.66,2,0.04,363.0
2472,2024-08-26,South,Online,Grocery,Snacks,277.26,1,0.2,222.13
2473,2024-03-18,North,Online,Home,Lamp,190.3,1,0.2,152.64
2474,2024-03-24,West,Online,Grocery,Spices,167.27,1,0.05,159.42
2475,2024-04-05,West,Store,Electronics,Laptop,13.53,1,0.04,13.03
2476,2024-03-27,North,Online,Electronics,Laptop,236.2,4,0.05,896.71
2477,2024-01-23,West,Online,Home,Lamp,103.67,4,0.11,367.86
2478,2024-07-02,South,Online,Electronics,Phone,227.74,3,0.15,580.31
2479,2024-08-04,South,Online,Home,Chair,25.8,4,0.01,101.73
2480,2024-03-11,South,Online,Fashion,Shoes,37.19,2,0.12,65.57
2481,2024-08-23,East,Online,Beauty,Perfume,124.95,3,0.19,304.76
2482,2024-11-17,East,Store,Home,Cookware,198.2,1,0.12,174.75
2483,2024-10-24,East,Online,Beauty,Makeup,285.23,4,0.13,997.11
2484,2024-12-07,West,Store,Grocery,Spices,194.91,1,0.04,187.95
2485,2024-12-02,South,Online,Fashion,Jacket,13.15,2,0.05,25.06
2486,2024-10-09,North,Store,Beauty,Skincare,299.36,4,0.09,1090.01
2487,2024-01-22,South,Online,Grocery,Snacks,292.53,1,0.14,250.71
2488,2024-01-27,East,Store,Electronics,Speaker,167.91,1,0.08,154.02
2489,2024-10-14,West,Online,Beauty,Perfume,75.54,2,0.1,136.57
2490,2024-10-27,North,Online,Beauty,Perfume,244.92,3,0.09,668.7
2491,2024-06-06,South,Online,Grocery,Cereal,214.95,3,0.11,576.73
2492,2024-12-08,West,Online,Fashion,Jacket,240.91,2,0.03,469.0
2493,2024-02-03,West,Store,Fashion,Jacket,32.95,1,0.17,27.4
2494,2024-08-14,West,Online,Fashion,Jeans,81.7,1,0.04,78.22
2495,2024-03-01,East,Store,Fashion,Shoes,19.36,1,0.12,17.05
2496,2024-05-16,East,Online,Beauty,Skincare,290.16,3,0.09,788.18
2497,2024-06-23,West,Store,Beauty,Shampoo,244.93,1,0.12,216.3
2498,2024-11-25,East,Store,Electronics,Laptop,265.37,2,0.04,507.87
2499,2024-06-29,North,Store,Fashion,Shoes,248.17,2,0.13,432.48
2500,2024-02-13,West,Online,Home,Chair,77.11,2,0.04,147.5
2501,2024-11-29,East,Online,Electronics,Headphones,266.91,1,0.12,236.11
2502,2024-05-07,North,Store,Beauty,Shampoo,257.81,3,0.14,667.87
2503,2024-12-11,North,Store,Fashion,Jeans,213.65,2,0.1,383.77
2504,2024-06-25,East,Store,Home,Lamp,40.06,2,0.04,76.88
2505,2024-12-22,South,Store,Home,Table,79.52,4,0.13,275.7
2506,2024-01-01,North,Online,Beauty,Perfume,200.22,1,0.03,193.68
2507,2024-11-16,North,Store,Home,Lamp,146.68,2,0.06,275.23
2508,2024-07-15,West,Online,Fashion,T-Shirt,257.76,3,0.13,670.57
2509,2024-03-10,South,Online,Home,Lamp,168.25,1,0.09,153.73
2510,2024-06-01,West,Online,Grocery,Snacks,33.65,1,0.08,31.02
2511,2024-05-14,East,Online,Fashion,Jacket,156.64,3,0.19,381.89
2512,2024-12-06,South,Store,Electronics,Phone,185.71,2,0.05,352.4
2513,2024-07-04,South,Online,Fashion,Jacket,282.64,3,0.07,788.5
2514,2024-07-13,North,Online,Home,Cookware,297.11,2,0.09,539.09
2515,2024-01-17,East,Store,Grocery,Spices,82.32,3,0.12,216.96
2516,2024-06-08,South,Store,Home,Lamp,90.79,4,0.09,329.11
2517,2024-12-26,North,Online,Electronics,Headphones,227.79,3,0.13,596.39
2518,2024-02-02,South,Online,Electronics,Phone,156.24,2,0.15,264.31
2519,2024-01-06,East,Store,Grocery,Beverages,116.1,4,0.13,405.7
2520,2024-10-01,East,Store,Grocery,Spices,198.0,2,0.08,364.9
2521,2024-04-24,East,Store,Grocery,Snacks,55.56,4,0.04,213.15
2522,2024-12-06,West,Store,Beauty,Perfume,101.0,4,0.17,335.49
2523,2024-07-16,East,Store,Electronics,Speaker,213.79,1,0.03,207.01
2524,2024-12-17,West,Online,Home,Cookware,89.9,2,0.2,144.43
2525,2024-08-10,East,Store,Beauty,Perfume,179.36,4,0.19,582.62
2526,2024-09-24,East,Online,Home,Cookware,91.7,2,0.15,156.38
2527,2024-09-16,South,Store,Beauty,Shampoo,137.4,4,0.02,538.9
2528,2024-07-29,East,Store,Electronics,Laptop,162.44,4,0.1,586.12
2529,2024-08-23,East,Store,Home,Table,91.64,2,0.08,168.05
2530,2024-09-18,West,Store,Electronics,Laptop,65.77,2,0.09,120.3
2531,2024-03-14,North,Store,Beauty,Perfume,202.93,1,0.05,192.06
2532,2024-01-01,South,Online,Electronics,Headphones,285.0,3,0.04,817.08
2533,2024-03-15,West,Store,Fashion,Shoes,213.46,3,0.04,614.86
2534,2024-09-18,South,Online,Electronics,Laptop,130.82,3,0.18,322.47
2535,2024-10-16,South,Store,Grocery,Beverages,186.02,1,0.06,174.57
2536,2024-01-22,North,Online,Electronics,Headphones,77.62,3,0.11,206.18
2537,2024-09-01,West,Store,Fashion,Jacket,51.42,1,0.02,50.19
2538,2024-02-14,South,Store,Beauty,Skincare,52.29,2,0.13,91.19
2539,2024-03-17,South,Store,Home,Lamp,94.49,4,0.1,339.22
2540,2024-01-26,West,Online,Beauty,Perfume,234.05,4,0.11,835.09
2541,2024-01-24,East,Online,Beauty,Skincare,204.32,3,0.08,566.1
2542,2024-03-19,West,Online,Fashion,Jeans,110.1,1,0.05,104.51
2543,2024-03-11,East,Online,Fashion,Jacket,158.83,3,0.03,461.98
2544,2024-10-22,South,Online,Home,Cookware,125.49,3,0.05,358.95
2545,2024-10-27,South,Online,Electronics,Laptop,292.21,1,0.02,286.57
2546,2024-12-08,North,Online,Grocery,Snacks,136.46,3,0.13,356.24
2547,2024-04-26,West,Store,Electronics,Phone,259.49,1,0.16,218.97
2548,2024-12-01,West,Store,Fashion,T-Shirt,109.67,4,0.14,375.94
2549,2024-10-23,West,Store,Electronics,Headphones,178.48,1,0.17,148.36
2550,2024-10-24,North,Store,Grocery,Spices,127.81,2,0.07,238.24
2551,2024-04-01,West,Online,Electronics,Laptop,52.95,3,0.19,129.35
2552,2024-02-02,West,Online,Fashion,Jacket,120.64,2,0.08,221.72
2553,2024-06-11,West,Store,Home,Cookware,218.64,2,0.09,397.24
2554,2024-07-23,North,Online,Electronics,Laptop,184.83,2,0.03,359.7
2555,2024-07-23,East,Online,Fashion,T-Shirt,18.2,3,0.09,49.47
2556,2024-10-08,North,Store,Fashion,Jeans,146.04,1,0.15,123.64
2557,2024-07-10,North,Online,Beauty,Makeup,156.34,3,0.12,412.77
2558,2024-08-06,South,Online,Beauty,Shampoo,235.68,4,0.05,891.93
2559,2024-03-29,East,Store,Electronics,Headphones,10.76,2,0.04,20.69
2560,2024-04-08,East,Store,Grocery,Snacks,171.98,1,0.13,150.08
2561,2024-04-07,West,Online,Beauty,Makeup,52.56,1,0.13,45.87
2562,2024-01-27,North,Online,Grocery,Snacks,285.11,4,0.06,1073.62
2563,2024-07-23,East,Online,Beauty,Perfume,87.01,1,0.04,83.42
2564,2024-07-17,South,Store,Grocery,Spices,95.09,4,0.11,340.05
2565,2024-05-05,North,Store,Fashion,Shoes,196.36,1,0.13,170.56
2566,2024-12-29,West,Online,Grocery,Spices,225.48,1,0.03,219.41
2567,2024-06-21,South,Store,Home,Lamp,55.46,1,0.05,52.45
2568,2024-08-20,North,Online,Grocery,Cereal,155.34,2,0.2,248.76
2569,2024-12-09,East,Online,Home,Table,74.52,4,0.04,287.4
2570,2024-06-22,East,Store,Home,Chair,22.18,4,0.12,77.77
2571,2024-09-11,East,Online,Grocery,Spices,81.41,1,0.19,66.23
2572,2024-04-06,East,Online,Electronics,Headphones,237.78,1,0.11,210.79
2573,2024-03-16,East,Store,Grocery,Spices,56.52,1,0.12,49.59
2574,2024-08-28,West,Online,Fashion,Shoes,54.19,3,0.03,156.98
2575,2024-07-15,West,Online,Electronics,Laptop,234.73,1,0.07,217.71
2576,2024-05-21,South,Store,Beauty,Skincare,198.59,1,0.06,186.14
2577,2024-06-25,North,Online,Beauty,Perfume,261.32,2,0.18,426.57
2578,2024-01-23,West,Online,Fashion,Jeans,268.91,1,0.09,244.55
2579,2024-10-05,East,Online,Grocery,Snacks,44.54,2,0.12,77.95
2580,2024-11-09,East,Online,Fashion,T-Shirt,239.2,3,0.07,667.38
2581,2024-01-10,North,Online,Beauty,Perfume,286.74,4,0.03,1113.12
2582,2024-02-12,West,Online,Beauty,Makeup,100.79,3,0.0,301.01
2583,2024-04-24,East,Online,Fashion,Jacket,278.87,2,0.03,540.68
2584,2024-03-16,West,Online,Home,Table,92.24,4,0.13,322.18
2585,2024-12-19,East,Online,Grocery,Cereal,69.33,1,0.19,56.17
2586,2024-06-10,North,Store,Beauty,Makeup,32.33,1,0.12,28.47
2587,2024-07-07,East,Online,Home,Chair,225.28,2,0.2,361.16
2588,2024-02-05,South,Online,Fashion,Jeans,231.35,2,0.07,430.49
2589,2024-04-04,East,Online,Home,Lamp,250.41,3,0.1,674.01
2590,2024-07-28,South,Online,Fashion,Jacket,86.1,3,0.17,214.72
2591,2024-12-17,South,Online,Electronics,Laptop,165.03,1,0.18,134.79
2592,2024-10-25,South,Online,Fashion,Jeans,290.65,2,0.17,483.03
2593,2024-02-15,North,Store,Beauty,Skincare,232.72,4,0.1,839.88
2594,2024-08-28,East,Store,Home,Chair,26.26,1,0.07,24.32
2595,2024-09-17,North,Online,Fashion,T-Shirt,254.85,4,0.01,1012.43
2596,2024-11-12,North,Store,Beauty,Shampoo,53.31,2,0.16,89.45
2597,2024-07-14,North,Online,Electronics,Phone,186.36,3,0.08,514.97
2598,2024-05-01,East,Online,Grocery,Spices,192.03,1,0.04,183.65
2599,2024-09-30,South,Store,Home,Chair,65.2,2,0.16,109.47
2600,2024-06-03,South,Store,Grocery,Snacks,253.52,2,0.11,451.82
2601,2024-03-27,South,Online,Beauty,Shampoo,149.98,4,0.09,548.88
2602,2024-11-03,East,Online,Home,Lamp,229.72,2,0.08,422.71
2603,2024-10-28,South,Store,Beauty,Shampoo,85.6,4,0.05,326.51
2604,2024-10-02,North,Store,Beauty,Makeup,122.7,2,0.04,235.38
2605,2024-02-27,West,Store,Home,Cookware,42.63,3,0.02,125.14
2606,2024-09-07,North,Store,Fashion,T-Shirt,80.93,2,0.07,150.54
2607,2024-05-27,North,Online,Fashion,Shoes,47.23,1,0.0,47.19
2608,2024-10-26,East,Store,Grocery,Spices,37.9,3,0.2,91.19
2609,2024-05-18,West,Store,Home,Chair,219.01,1,0.19,176.9
2610,2024-03-08,West,Online,Beauty,Skincare,293.6,3,0.01,867.91
2611,2024-01-23,North,Online,Grocery,Snacks,121.16,1,0.06,114.33
2612,2024-06-30,North,Store,Electronics,Headphones,126.36,3,0.11,337.26
2613,2024-04-08,South,Store,Grocery,Beverages,288.75,3,0.07,805.61
2614,2024-01-10,North,Online,Beauty,Makeup,27.02,4,0.13,94.58
2615,2024-01-04,East,Store,Electronics,Laptop,80.53,3,0.0,240.79
2616,2024-09-15,West,Online,Home,Table,219.64,4,0.2,703.95
2617,2024-12-05,South,Online,Home,Cookware,191.29,2,0.1,345.39
2618,2024-03-12,East,Online,Fashion,T-Shirt,260.11,1,0.17,217.03
2619,2024-07-21,South,Online,Beauty,Shampoo,230.68,2,0.08,425.37
2620,2024-06-17,East,Online,Electronics,Laptop,236.71,1,0.08,218.65
2621,2024-12-24,North,Store,Electronics,Speaker,218.19,2,0.07,404.67
2622,2024-07-02,East,Online,Grocery,Beverages,242.11,2,0.03,471.93
2623,2024-10-01,South,Online,Electronics,Speaker,28.71,1,0.02,28.11
2624,2024-06-29,West,Store,Home,Lamp,166.02,4,0.13,580.58
2625,2024-09-25,North,Online,Home,Lamp,280.12,2,0.19,455.59
2626,2024-12-31,North,Store,Beauty,Shampoo,173.14,3,0.02,506.49
2627,2024-07-03,East,Online,Beauty,Skincare,159.22,2,0.02,311.03
2628,2024-08-05,West,Online,Electronics,Phone,96.56,1,0.17,80.61
2629,2024-04-22,East,Store,Electronics,Speaker,227.54,1,0.08,209.17
2630,2024-08-29,North,Online,Grocery,Snacks,158.04,1,0.05,150.19
2631,2024-03-03,East,Online,Beauty,Perfume,200.95,2,0.18,328.83
2632,2024-05-29,West,Online,Home,Chair,267.19,2,0.01,530.72
2633,2024-01-22,North,Store,Fashion,Jeans,54.43,4,0.06,205.3
2634,2024-02-02,East,Store,Electronics,Laptop,145.4,2,0.05,277.54
2635,2024-10-15,West,Online,Electronics,Phone,146.33,4,0.03,570.2
2636,2024-01-16,North,Online,Home,Cookware,78.03,2,0.19,126.14
2637,2024-08-25,South,Online,Grocery,Snacks,63.21,1,0.12,55.67
2638,2024-01-10,South,Store,Electronics,Speaker,32.12,1,0.15,27.28
2639,2024-10-17,South,Online,Grocery,Cereal,112.79,1,0.07,104.33
2640,2024-10-22,East,Store,Grocery,Beverages,12.89,4,0.08,47.33
2641,2024-12-23,West,Online,Electronics,Laptop,85.25,3,0.08,234.63
2642,2024-05-02,South,Store,Fashion,Shoes,165.57,4,0.18,542.59
2643,2024-01-23,East,Store,Fashion,Shoes,123.06,2,0.17,205.33
2644,2024-03-20,North,Store,Grocery,Cereal,187.41,3,0.1,504.12
2645,2024-08-27,East,Store,Beauty,Perfume,72.1,3,0.12,191.11
2646,2024-01-20,South,Store,Beauty,Shampoo,62.11,3,0.15,158.94
2647,2024-10-03,South,Store,Home,Table,199.33,3,0.15,508.43
2648,2024-11-30,North,Store,Electronics,Phone,78.44,3,0.02,229.91
2649,2024-08-16,North,Online,Fashion,Jacket,55.61,4,0.06,209.14
2650,2024-08-23,West,Online,Grocery,Snacks,265.33,1,0.03,257.96
2651,2024-04-01,West,Store,Electronics,Laptop,81.73,2,0.14,140.44
2652,2024-01-26,North,Online,Home,Chair,23.54,3,0.18,57.96
2653,2024-03-02,South,Store,Electronics,Speaker,108.28,1,0.04,103.99
2654,2024-02-05,East,Store,Beauty,Shampoo,133.84,2,0.16,225.83
2655,2024-09-14,South,Store,Beauty,Makeup,74.24,4,0.12,260.14
2656,2024-11-13,West,Store,Home,Cookware,99.91,4,0.11,354.55
2657,2024-04-17,South,Online,Electronics,Phone,79.62,4,0.19,256.49
2658,2024-08-30,East,Online,Grocery,Snacks,174.67,4,0.2,558.99
2659,2024-07-31,West,Store,Home,Chair,66.34,3,0.0,198.58
2660,2024-12-07,South,Store,Home,Chair,159.07,1,0.13,138.14
2661,2024-10-20,East,Online,Grocery,Spices,268.3,4,0.12,940.09
2662,2024-08-28,North,Online,Grocery,Spices,53.91,1,0.06,50.49
2663,2024-10-02,East,Online,Beauty,Perfume,235.63,1,0.04,227.38
2664,2024-01-03,South,Store,Fashion,Jacket,230.51,2,0.01,457.24
2665,2024-01-28,North,Store,Electronics,Headphones,295.28,4,0.13,1025.32
2666,2024-02-19,East,Online,Grocery,Beverages,29.27,2,0.1,52.58
2667,2024-09-08,South,Store,Home,Chair,102.46,2,0.1,184.99
2668,2024-06-22,South,Store,Electronics,Speaker,213.37,4,0.01,846.43
2669,2024-11-11,North,Online,Electronics,Headphones,27.13,1,0.03,26.27
2670,2024-11-30,West,Store,Grocery,Beverages,188.26,4,0.14,644.09
2671,2024-04-08,East,Store,Grocery,Cereal,223.57,3,0.16,562.86
2672,2024-03-06,East,Online,Fashion,Jeans,131.52,1,0.02,129.11
2673,2024-08-10,North,Store,Electronics,Headphones,291.3,2,0.08,538.45
2674,2024-11-02,North,Store,Home,Chair,205.42,2,0.13,358.71
2675,2024-08-26,North,Store,Home,Table,206.44,1,0.19,167.8
2676,2024-08-26,West,Store,Fashion,Jacket,239.99,3,0.17,595.5
2677,2024-03-04,South,Online,Home,Table,17.05,1,0.13,14.8
2678,2024-04-06,South,Store,Fashion,Jacket,153.75,4,0.2,492.65
2679,2024-09-23,West,Online,Grocery,Cereal,40.72,4,0.01,160.75
2680,2024-08-23,West,Online,Electronics,Phone,186.87,2,0.04,357.91
2681,2024-01-02,North,Online,Home,Lamp,206.21,2,0.02,406.22
2682,2024-01-16,South,Store,Electronics,Phone,43.7,3,0.04,125.92
2683,2024-12-05,West,Online,Fashion,T-Shirt,89.19,3,0.05,254.99
2684,2024-12-01,South,Online,Grocery,Spices,80.69,2,0.11,144.06
2685,2024-08-07,South,Store,Beauty,Skincare,162.71,4,0.09,592.02
2686,2024-02-17,South,Online,Grocery,Snacks,61.62,2,0.19,99.35
2687,2024-06-24,West,Store,Home,Cookware,207.33,2,0.17,345.91
2688,2024-02-29,South,Store,Fashion,Jacket,104.71,2,0.02,204.48
2689,2024-02-22,West,Online,Electronics,Phone,252.13,2,0.08,463.51
2690,2024-03-14,South,Online,Grocery,Spices,266.61,1,0.01,263.3
2691,2024-02-19,South,Store,Beauty,Skincare,165.04,2,0.04,316.6
2692,2024-10-25,East,Online,Electronics,Headphones,179.3,4,0.1,648.07
2693,2024-04-12,North,Online,Home,Chair,87.04,3,0.14,225.74
2694,2024-03-13,North,Store,Fashion,T-Shirt,52.69,3,0.05,150.32
2695,2024-09-04,East,Store,Beauty,Makeup,46.71,1,0.09,42.54
2696,2024-04-15,East,Online,Home,Chair,229.24,3,0.19,557.11
2697,2024-05-23,South,Store,Electronics,Speaker,52.97,2,0.08,97.58
2698,2024-08-10,West,Online,Fashion,Jacket,161.56,1,0.2,129.51
2699,2024-11-26,North,Online,Beauty,Makeup,126.39,4,0.12,442.91
2700,2024-08-20,South,Online,Fashion,Shoes,37.63,2,0.14,64.63
2701,2024-12-02,West,Store,Fashion,Shoes,77.32,3,0.03,226.06
2702,2024-03-05,East,Online,Electronics,Phone,88.81,4,0.16,297.08
2703,2024-06-07,South,Store,Fashion,Jeans,157.98,4,0.04,606.51
2704,2024-02-16,West,Online,Fashion,Shoes,130.64,1,0.11,115.64
2705,2024-07-30,East,Store,Grocery,Snacks,74.88,3,0.05,212.87
2706,2024-11-01,North,Store,Beauty,Makeup,185.69,1,0.12,163.52
2707,2024-02-06,West,Online,Electronics,Phone,273.77,1,0.11,242.44
2708,2024-01-03,South,Online,Beauty,Skincare,86.27,4,0.18,282.87
2709,2024-02-05,North,Store,Grocery,Beverages,87.21,1,0.02,85.52
2710,2024-08-22,West,Online,Grocery,Spices,104.43,2,0.06,197.2
2711,2024-12-04,North,Online,Beauty,Skincare,290.65,1,0.19,236.75
2712,2024-11-12,North,Online,Home,Lamp,257.26,4,0.14,881.86
2713,2024-02-08,North,Store,Electronics,Phone,119.17,4,0.13,412.95
2714,2024-12-15,East,Online,Home,Lamp,122.14,1,0.17,100.86
2715,2024-02-11,South,Online,Electronics,Phone,207.4,4,0.11,739.85
2716,2024-11-14,West,Store,Home,Lamp,258.7,4,0.06,976.72
2717,2024-03-04,South,Online,Fashion,Jacket,195.41,3,0.1,524.96
2718,2024-12-12,West,Online,Home,Lamp,200.85,4,0.1,720.13
2719,2024-10-17,North,Store,Beauty,Makeup,46.21,3,0.16,116.57
2720,2024-10-27,South,Store,Fashion,Jeans,109.58,4,0.12,383.8
2721,2024-12-21,East,Online,Electronics,Speaker,74.61,2,0.04,143.26
2722,2024-10-12,East,Store,Electronics,Laptop,124.66,4,0.06,468.85
2723,2024-11-21,West,Online,Home,Lamp,211.8,3,0.17,524.65
2724,2024-03-07,North,Store,Electronics,Phone,12.58,4,0.14,43.18
2725,2024-05-01,East,Store,Home,Cookware,297.82,4,0.01,1180.1
2726,2024-04-18,East,Store,Beauty,Makeup,268.93,2,0.09,488.7
2727,2024-12-24,North,Online,Grocery,Beverages,38.86,4,0.15,132.07
2728,2024-06-28,North,Online,Electronics,Headphones,257.92,2,0.03,501.28
2729,2024-01-31,North,Online,Beauty,Skincare,53.06,2,0.05,101.24
2730,2024-02-25,West,Store,Beauty,Shampoo,38.35,4,0.09,139.36
2731,2024-07-17,West,Online,Fashion,T-Shirt,120.72,1,0.07,112.67
2732,2024-08-06,North,Store,Grocery,Beverages,186.34,2,0.02,363.66
2733,2024-12-09,East,Online,Home,Cookware,129.57,4,0.16,437.22
2734,2024-07-23,South,Store,Home,Table,191.27,4,0.14,656.26
2735,2024-07-19,West,Online,Grocery,Cereal,66.79,1,0.11,59.44
2736,2024-11-13,West,Store,Home,Table,165.81,2,0.01,327.34
2737,2024-02-10,North,Online,Electronics,Headphones,219.44,1,0.07,205.16
2738,2024-12-22,North,Store,Home,Table,123.98,2,0.06,232.3
2739,2024-11-23,North,Store,Beauty,Skincare,73.55,1,0.04,70.75
2740,2024-02-17,South,Online,Electronics,Laptop,80.55,2,0.01,159.12
2741,2024-01-20,West,Online,Fashion,Shoes,161.24,1,0.02,157.27
2742,2024-01-07,West,Online,Electronics,Laptop,283.71,2,0.03,549.38
2743,2024-09-30,North,Store,Beauty,Perfume,121.89,4,0.13,424.32
2744,2024-04-08,North,Online,Beauty,Shampoo,187.85,2,0.02,369.04
2745,2024-08-21,East,Online,Fashion,T-Shirt,226.82,3,0.17,565.05
2746,2024-03-17,West,Store,Home,Cookware,15.34,3,0.18,37.7
2747,2024-10-12,East,Online,Home,Chair,229.82,2,0.17,383.02
2748,2024-02-03,West,Store,Home,Chair,284.21,2,0.13,496.32
2749,2024-12-27,East,Store,Home,Table,216.79,3,0.11,578.42
2750,2024-10-10,West,Online,Grocery,Cereal,58.88,2,0.12,104.17
2751,2024-11-21,East,Store,Home,Table,36.98,4,0.06,139.4
